"LB","DP","ASTV","Min","Max","Median","AC","FM","UC","DL","MSTV","MLTV","Width","Nmax","Variance","CLASS"
117,0,51,56,133,124,0,0.011,0,0,0.506552935040831,5.40537532951073,16.4357189016045,2.24392467524275,1.06265159559084,"CalmSleep"
123,0,52,50,140,130,0.003,0.003,0,0,0.506552935040831,5.91619887376188,17.9581630360431,2.70395279133982,1.53304664305606,"REM"
123,0,52,63,140,130,0.003,0.003,0,0,0.506552935040831,5.65314944956392,16.4357189016045,2.70395279133982,1.69742417905871,"REM"
123,0,50,58,140,130,0.003,0.004,0,0,0.545843904020554,5.77389144215674,17.03481145542,2.70395279133982,1.69742417905871,"REM"
146,0,55,93,165,150,0,0,0.005,0.001,0.463798373568717,3.97256208248341,15.8177497215888,1.96855537715466,1.83498594137563,"CalmSleep"
146,0,52,93,165,151,0,0,0.005,0.002,0.506552935040831,4.09792256261563,15.8177497215888,1.64768074498288,2.14836763443472,"CalmSleep"
146,0,49,86,166,151,0,0,0.006,0.002,0.545843904020554,4.12883785232048,16.7973273550474,1.64768074498288,2.30594789483639,"CalmSleep"
146,0,66,138,157,150,0,0,0.003,0,0.308717012429313,3.57852467857079,7.16065485802801,0.754786588599786,0.678714936776588,"Suspect"
146,0,65,137,156,151,0,0,0.003,0,0.308717012429313,3.57852467857079,7.16065485802801,0.754786588599786,0.678714936776588,"Suspect"
146,0,65,134,156,152,0,0,0.005,0,0.308717012429313,3.44044346092776,7.84156344209358,1.64768074498288,0.678714936776588,"Suspect"
146,0,65,134,162,152,0,0,0.005,0.001,0.308717012429313,3.57852467857079,9.08507989322865,1.96855537715466,0.678714936776588,"Suspect"
146,0,65,134,164,151,0,0,0.006,0,0.308717012429313,3.71307475137587,9.47130662626444,0.754786588599786,0.678714936776588,"Suspect"
146,0,53,136,163,158,0,0,0.001,0,0.365624027218379,3.97256208248341,8.88713600276366,1.25880704710203,1.06265159559084,"CalmSleep"
146,0,53,136,163,158,0,0,0.001,0,0.365624027218379,3.97256208248341,8.88713600276366,1.25880704710203,1.06265159559084,"Shiftpattern"
146,0,42,84,172,156,0.001,0,0.003,0.002,0.582113046930098,3.74619075833111,17.7311324322795,1.25880704710203,2.65017866033938,"CalmSleep"
146,0,61,118,163,157,0,0,0.002,0,0.308717012429313,3.50994248561791,12.0503489165429,2.24392467524275,1.06265159559084,"Shiftpattern"
146,0,37,93,172,156,0.003,0,0.003,0.003,0.676172945993905,3.64622461291257,16.6775221121405,1.25880704710203,2.88930817583791,"AD"
146,0,31,84,172,156,0.004,0,0.004,0.004,0.7291225311446,3.40533870757234,17.7311324322795,0.754786588599786,3.24131100067128,"AD"
146,0,28,80,165,151,0.002,0,0.004,0.004,0.703485858950588,3.47530982572139,17.3859089354641,2.24392467524275,2.95510001620654,"DE"
152,0,60,128,164,160,0,0,0.002,0,0.308717012429313,3.90882292715861,10.562815468893,1.25880704710203,1.06265159559084,"Suspect"
152,0,59,128,164,160,0,0,0.002,0,0.365624027218379,4.25087804802188,10.562815468893,1.25880704710203,1.06265159559084,"CalmSleep"
152,0,61,129,163,160,0,0,0.003,0,0.308717012429313,3.26243645107758,10.2091949246301,1.64768074498288,0.678714936776588,"Suspect"
152,0,60,129,163,160,0,0,0.002,0,0.308717012429313,3.61248285184009,10.2091949246301,1.64768074498288,0.678714936776588,"Suspect"
152,0,61,123,164,160,0,0,0.002,0,0.308717012429313,3.47530982572139,11.4084091462224,1.96855537715466,0.678714936776588,"Flatsinusoidal"
152,0,62,136,161,158,0,0,0.005,0,0.308717012429313,3.07781110512055,8.48071008390875,0,0.678714936776588,"Suspect"
152,0,58,110,163,157,0,0,0.005,0.001,0.365624027218379,3.61248285184009,13.2578992474517,1.96855537715466,1.53304664305606,"CalmSleep"
152,0,57,123,164,161,0,0,0.005,0,0.365624027218379,4.12883785232048,11.4084091462224,1.96855537715466,0.678714936776588,"CalmSleep"
128,0,20,79,171,142,0.004,0,0.002,0.007,0.935544186596073,5.38011095631012,18.1827934705675,1.25880704710203,3.30372824957012,"AD"
138,0,45,113,152,141,0,0,0.005,0,0.463798373568717,3.40533870757234,11.0763485198988,1.64768074498288,0.678714936776588,"CalmSleep"
138,0,45,113,152,141,0,0,0.005,0,0.463798373568717,3.47530982572139,11.0763485198988,1.64768074498288,0.678714936776588,"Suspect"
138,0,42,113,152,142,0,0,0.003,0,0.506552935040831,3.84434597569045,11.0763485198988,1.64768074498288,0.678714936776588,"CalmSleep"
138,0,43,130,149,142,0,0,0.003,0,0.41704266289208,3.00193868646187,7.16065485802801,0.754786588599786,0,"CalmSleep"
138,0,40,105,154,143,0.001,0,0.003,0,0.506552935040831,4.74353169237346,12.6658160828277,2.24392467524275,0.678714936776588,"CalmSleep"
138,0,43,131,156,144,0.001,0,0.004,0,0.463798373568717,4.00416260439828,8.48071008390875,0,0.678714936776588,"CalmSleep"
138,0,45,131,156,146,0.002,0,0.005,0,0.463798373568717,3.40533870757234,8.48071008390875,0,1.06265159559084,"REM"
138,0,44,129,145,142,0,0,0.002,0,0.463798373568717,2.84641854794327,6.42827431423103,0.754786588599786,0,"CalmSleep"
142,0,43,132,157,146,0,0,0.004,0,0.506552935040831,4.39996028258801,8.48071008390875,0.754786588599786,0.678714936776588,"CalmSleep"
142,0,44,126,158,147,0,0,0.004,0,0.506552935040831,4.82655984698685,9.84566052856876,0.754786588599786,1.06265159559084,"CalmSleep"
142,0,46,133,159,150,0.003,0,0.004,0,0.463798373568717,3.18942087131917,8.68574316608553,0.754786588599786,0.678714936776588,"REM"
142,0,45,135,159,150,0.002,0,0.003,0,0.463798373568717,4.03558765369711,8.27182700068944,0,0.678714936776588,"CalmSleep"
142,0,43,130,158,148,0.001,0,0.006,0,0.463798373568717,3.64622461291257,9.08507989322865,1.64768074498288,0,"CalmSleep"
142,0,44,119,158,148,0.002,0,0.007,0,0.463798373568717,3.6797539552087,11.0763485198988,1.96855537715466,0.678714936776588,"CalmSleep"
136,0,42,120,158,144,0.008,0,0.007,0,0.463798373568717,2.5607414246774,10.9073076424249,1.25880704710203,1.3293639188494,"REM"
136,0,42,120,158,143,0.005,0,0.004,0,0.463798373568717,2.64426061790269,10.9073076424249,1.25880704710203,1.06265159559084,"REM"
136,0,42,120,157,142,0.004,0,0.005,0,0.463798373568717,2.64426061790269,10.7361575882412,1.64768074498288,0.678714936776588,"REM"
136,0,44,126,153,142,0.002,0,0.005,0,0.463798373568717,3.61248285184009,8.88713600276366,1.25880704710203,0.678714936776588,"CalmSleep"
135,0,41,119,153,142,0.001,0,0.006,0,0.506552935040831,4.37044006063835,10.2091949246301,1.64768074498288,1.06265159559084,"CalmSleep"
136,0,40,119,154,140,0.002,0,0.005,0,0.506552935040831,4.60268437494644,10.3871927938705,1.25880704710203,1.06265159559084,"REM"
136,0,39,107,154,139,0.002,0,0.006,0,0.545843904020554,4.85399853500065,12.3611835327289,0.754786588599786,1.06265159559084,"CalmSleep"
136,0,37,118,154,141,0.001,0,0.005,0,0.545843904020554,5.09588263877198,10.562815468893,1.25880704710203,1.06265159559084,"CalmSleep"
136,0,39,110,151,140,0,0,0.007,0,0.545843904020554,5.22655088837298,11.4084091462224,1.64768074498288,0.678714936776588,"CalmSleep"
136,0,36,124,153,140,0.001,0,0.005,0,0.545843904020554,4.63110812808342,9.27974988073447,1.25880704710203,0.678714936776588,"CalmSleep"
136,0,37,124,157,140,0.001,0,0.005,0,0.545843904020554,4.15958853491246,10.0287204581501,1.64768074498288,0.678714936776588,"CalmSleep"
136,0,45,135,154,142,0.002,0,0.006,0,0.41704266289208,2.5607414246774,7.16065485802801,1.25880704710203,0,"CalmSleep"
136,0,46,136,154,142,0.001,0,0.003,0,0.41704266289208,2.72622138392827,6.92283264934613,0.754786588599786,0,"CalmSleep"
136,0,43,131,154,142,0.002,0,0.004,0,0.463798373568717,2.92482821687149,8.05886310553832,1.64768074498288,0,"CalmSleep"
144,0,38,134,161,149,0,0,0.006,0,0.506552935040831,4.12883785232048,8.88713600276366,0.754786588599786,0.678714936776588,"CalmSleep"
144,0,36,134,161,148,0,0,0.007,0,0.506552935040831,4.63110812808342,8.88713600276366,0,0.678714936776588,"CalmSleep"
144,0,26,99,175,150,0.002,0,0.007,0.002,0.753246935003227,7.09155164731847,16.3136931317031,1.64768074498288,2.37457768756112,"AD"
144,0,22,96,172,147,0,0,0.007,0.003,0.797510487137156,7.19231574414637,16.3136931317031,1.64768074498288,2.30594789483639,"DE"
146,0,28,92,174,150,0,0,0.008,0.001,0.7291225311446,7.39039253013876,17.03481145542,2.48643211612953,2.05650345018984,"CalmVig"
146,0,30,93,168,148,0,0,0.007,0.002,0.676172945993905,6.41617842371721,16.1908986356221,2.24392467524275,1.83498594137563,"CalmVig"
146,0,30,99,158,147,0,0,0.007,0.005,0.615727205111366,2.72622138392827,14.1075915398044,1.64768074498288,1.69742417905871,"DE"
146,0,29,107,169,149,0.004,0,0.005,0.003,0.646993864251809,3.57852467857079,14.5170046000528,1.25880704710203,1.95310751860423,"AD"
146,0,29,99,169,150,0.005,0,0.005,0.003,0.676172945993905,3.74619075833111,15.5648503454768,1.25880704710203,1.95310751860423,"AD"
146,0,19,50,200,146,0.002,0,0,0.008,1.033532361638,5.82163338054974,23.9053463338042,2.90175226003759,3.24131100067128,"DE"
146,0,25,80,172,152,0.003,0,0.002,0.005,0.920952620899952,4.85399853500065,18.1827934705675,2.90175226003759,3.14917378754045,"AD"
122,0.002,27,87,147,123,0.004,0,0.002,0,0.753246935003227,2.06899645741897,14.2451400085123,0.754786588599786,2.69544129117841,"AD"
122,0,31,101,133,124,0,0,0.007,0.003,0.582113046930098,4.37044006063835,9.84566052856876,1.25880704710203,1.3293639188494,"CalmSleep"
122,0.001,31,87,147,123,0.002,0,0.002,0,0.646993864251809,4.00416260439828,14.2451400085123,1.25880704710203,2.14836763443472,"AD"
122,0,31,95,147,124,0.004,0,0.002,0,0.676172945993905,4.15958853491246,13.1119242458725,1.25880704710203,1.69742417905871,"REM"
122,0,23,84,157,122,0.002,0,0.005,0.002,0.776001472334851,4.31095962928414,15.9429427470472,1.64768074498288,2.49644349475125,"AD"
122,0,26,89,157,124,0.002,0,0.005,0.003,0.7291225311446,3.811822882025,15.3084821346581,1.25880704710203,2.30594789483639,"AD"
122,0,32,93,150,134,0.005,0,0.004,0.003,0.646993864251809,3.40533870757234,13.8291273678398,1.25880704710203,2.37457768756112,"AD"
122,0,30,89,140,125,0,0,0.007,0.003,0.676172945993905,4.96260524562071,12.9646112671872,0.754786588599786,2.05650345018984,"DE"
122,0,34,108,138,128,0,0,0.008,0,0.545843904020554,5.09588263877198,9.47130662626444,0.754786588599786,1.06265159559084,"CalmSleep"
126,0,33,109,141,133,0,0,0.008,0,0.582113046930098,5.5055291042129,9.84566052856876,0.754786588599786,1.06265159559084,"CalmSleep"
126,0,34,111,142,134,0,0,0.007,0,0.545843904020554,5.77389144215674,9.65989801318036,0.754786588599786,1.06265159559084,"CalmSleep"
136,0,54,118,167,151,0.002,0,0.002,0,0.365624027218379,4.37044006063835,12.6658160828277,0.754786588599786,1.95310751860423,"REM"
142,0,32,76,158,144,0,0,0.005,0.004,0.676172945993905,5.72583551951464,17.03481145542,1.96855537715466,2.37457768756112,"DE"
142,0,30,76,159,145,0.003,0,0.007,0.003,0.703485858950588,6.32764796732473,17.1525156565278,1.96855537715466,2.23096241784,"AD"
142,0,45,113,160,151,0.006,0,0.001,0,0.506552935040831,4.82655984698685,12.3611835327289,1.96855537715466,1.53304664305606,"REM"
142,0,39,106,159,151,0.005,0,0.001,0,0.506552935040831,4.57413006434278,13.2578992474517,2.70395279133982,1.06265159559084,"REM"
142,0,34,94,161,149,0.003,0,0.004,0,0.615727205111366,6.84472259080429,15.1789506863169,2.24392467524275,2.05650345018984,"REM"
136,0,32,71,163,137,0,0,0.008,0.007,0.676172945993905,5.3037600226055,18.1827934705675,1.96855537715466,2.73824411275413,"DE"
136,0,33,73,154,135,0,0,0.008,0.008,0.676172945993905,3.90882292715861,16.9164195148974,1.96855537715466,2.65017866033938,"DE"
133,0,20,63,161,135,0,0,0.008,0.008,0.935544186596073,7.42947621335191,18.8430261228566,2.70395279133982,3.55563069460715,"DE"
133,0,20,63,161,134,0,0,0.006,0.009,0.949532633746858,6.61183420636204,18.8430261228566,2.70395279133982,3.64913750760743,"DE"
133,0,33,65,152,137,0.001,0,0.002,0.008,0.703485858950588,5.27812039488408,17.6166920973722,2.48643211612953,2.98600989707065,"DE"
133,0,27,61,153,140,0.005,0,0.005,0.004,0.797510487137156,6.46007396534591,18.1827934705675,2.24392467524275,3.07192647618446,"AD"
133,0,28,57,153,140,0.003,0,0.004,0.004,0.753246935003227,5.86906727299021,18.6251546284222,2.24392467524275,2.98600989707065,"AD"
133,0,41,84,157,140,0,0,0.008,0,0.582113046930098,8.5997735366785,15.9429427470472,2.90175226003759,2.05650345018984,"CalmVig"
133,0,44,82,147,139,0,0,0.001,0.001,0.506552935040831,6.46007396534591,14.9170940315553,1.25880704710203,2.05650345018984,"CalmVig"
131,0,40,51,151,139,0,0,0.007,0.005,0.615727205111366,2.80670600535176,19.0587795314889,2.70395279133982,3.37963341200379,"DE"
131,0.002,35,52,178,142,0.006,0,0.003,0.005,0.776001472334851,0,21.695466868391,2.48643211612953,3.96059328339716,"AD"
131,0,38,58,153,142,0.006,0,0.005,0.006,0.676172945993905,1.92357299916385,18.5154043791648,2.24392467524275,3.68583188122255,"AD"
131,0,29,117,148,134,0,0,0.004,0,0.582113046930098,5.32930430728848,9.65989801318036,0,1.69742417905871,"CalmSleep"
131,0,29,115,146,132,0,0,0.005,0,0.582113046930098,5.3037600226055,9.65989801318036,0,1.3293639188494,"CalmSleep"
131,0,24,117,159,139,0.008,0,0.008,0,0.676172945993905,3.6797539552087,11.5715707708361,1.25880704710203,1.69742417905871,"REM"
131,0,27,118,170,147,0.011,0,0.004,0,0.703485858950588,4.12883785232048,13.1119242458725,2.70395279133982,1.95310751860423,"REM"
129,0,24,114,159,138,0.009,0,0.004,0,0.7291225311446,5.43054837829206,12.0503489165429,0.754786588599786,2.14836763443472,"REM"
129,0,21,108,162,144,0.011,0,0.008,0,0.7291225311446,2.64426061790269,13.4025728702081,1.96855537715466,2.05650345018984,"ActVig"
122,0,13,51,180,123,0.004,0,0.001,0.006,0.988263842551002,7.15215193185246,21.982143256713,2.48643211612953,3.55563069460715,"AD"
122,0,13,51,180,121,0.002,0,0,0.007,1.0117170483526,7.09155164731847,21.982143256713,2.24392467524275,3.66157445325548,"DE"
122,0,17,95,166,123,0.004,0,0.002,0.002,0.855593001636137,5.91619887376188,15.6917246553171,1.25880704710203,2.69544129117841,"REM"
139,0,33,131,171,145,0.004,0,0.005,0,0.615727205111366,5.27812039488408,11.243357992183,0.754786588599786,1.3293639188494,"REM"
139,0,41,131,173,145,0.007,0,0.003,0,0.506552935040831,3.97256208248341,11.5715707708361,1.25880704710203,1.3293639188494,"REM"
139,0,39,136,170,146,0.006,0,0.005,0,0.506552935040831,3.77910562203661,10.2091949246301,0.754786588599786,1.3293639188494,"REM"
139,0,38,136,170,146,0.007,0,0.005,0,0.545843904020554,3.61248285184009,10.2091949246301,0.754786588599786,1.53304664305606,"REM"
139,0,37,68,174,145,0.005,0,0.005,0.002,0.676172945993905,3.84434597569045,19.6939359147454,2.70395279133982,2.43782125694144,"REM"
139,0,35,131,159,145,0.002,0,0.005,0,0.582113046930098,4.96260524562071,9.08507989322865,0,0.678714936776588,"CalmSleep"
135,0,29,123,160,140,0.003,0,0.007,0,0.676172945993905,4.63110812808342,10.7361575882412,1.64768074498288,1.3293639188494,"REM"
135,0,28,120,160,140,0.003,0,0.007,0,0.703485858950588,4.42933663874628,11.243357992183,1.25880704710203,1.06265159559084,"REM"
135,0,26,64,170,141,0.008,0,0.007,0.004,0.753246935003227,3.22606370361911,19.6939359147454,1.96855537715466,2.60216581452769,"AD"
135,0,23,60,172,140,0.007,0,0.008,0.005,0.797510487137156,4.15958853491246,20.3120909222037,2.48643211612953,2.77883419821072,"AD"
135,0,27,69,165,142,0.006,0,0.006,0.005,0.7291225311446,3.15250199016865,18.6251546284222,2.24392467524275,2.65017866033938,"AD"
135,0,23,69,157,139,0.002,0,0.006,0.006,0.776001472334851,4.03558765369711,17.7311324322795,2.48643211612953,2.65017866033938,"DE"
135,0,24,80,178,146,0.009,0,0.005,0.003,0.920952620899952,2.38865802530521,18.8430261228566,1.96855537715466,2.55105831689128,"AD"
135,0,24,102,157,136,0.003,0,0.003,0.003,0.7291225311446,5.3547542807236,13.5459800668101,1.96855537715466,2.14836763443472,"AD"
135,0,23,90,157,135,0.003,0,0.003,0.005,0.753246935003227,4.25087804802188,15.1789506863169,1.64768074498288,2.23096241784,"AD"
136,0,23,117,169,146,0.014,0,0.005,0,0.90571355618863,3.18942087131917,13.1119242458725,1.25880704710203,1.95310751860423,"REM"
135,0,25,90,158,136,0.004,0,0.003,0.004,0.7291225311446,4.19017715321892,15.3084821346581,1.64768074498288,2.23096241784,"AD"
125,0,38,116,144,131,0.001,0,0.004,0,0.506552935040831,3.29854486695488,9.08507989322865,0.754786588599786,0.678714936776588,"CalmSleep"
125,0,36,115,160,131,0.004,0,0.006,0,0.545843904020554,3.40533870757234,12.0503489165429,1.25880704710203,1.3293639188494,"REM"
125,0,32,114,164,130,0.004,0,0.004,0,0.582113046930098,3.3343945040237,12.8159219567184,1.25880704710203,2.14836763443472,"REM"
125,0,28,79,166,132,0.005,0,0.004,0,0.646993864251809,3.87667824235994,17.6166920973722,1.96855537715466,2.05650345018984,"REM"
125,0,26,79,166,132,0.007,0,0.005,0,0.676172945993905,3.90882292715861,17.6166920973722,1.96855537715466,2.30594789483639,"REM"
127,0,33,114,168,133,0.006,0,0.006,0,0.582113046930098,3.47530982572139,13.4025728702081,1.64768074498288,2.37457768756112,"REM"
127,0,34,114,168,134,0.007,0,0.007,0,0.582113046930098,3.26243645107758,13.4025728702081,0.754786588599786,2.55105831689128,"REM"
127,0,32,114,171,135,0.005,0,0.009,0,0.615727205111366,3.57852467857079,13.8291273678398,1.25880704710203,2.88930817583791,"REM"
127,0,21,81,182,133,0.007,0,0.007,0.003,0.873091251652966,7.88567132849377,19.1658814265983,2.24392467524275,2.98600989707065,"AD"
127,0,20,81,159,124,0,0,0.007,0.006,0.873091251652966,6.78185973381872,16.5569905218643,1.96855537715466,2.88930817583791,"DE"
127,0,17,76,157,115,0,0,0.009,0.011,0.962958205910687,2.29988514175698,16.9164195148974,1.64768074498288,2.60216581452769,"DE"
127,0,19,81,159,125,0,0,0.005,0.005,0.889777912530067,7.92267971925995,16.5569905218643,1.25880704710203,2.88930817583791,"DE"
133,0,32,96,179,149,0.01,0,0.007,0,0.703485858950588,3.3343945040237,17.1525156565278,2.24392467524275,3.26269539353728,"ActVig"
133,0,28,91,180,158,0.014,0,0.004,0.001,0.753246935003227,0,17.8449526803777,2.70395279133982,3.19663957056049,"ActVig"
133,0,33,97,179,161,0.01,0,0.006,0,0.646993864251809,2.60270126392651,17.03481145542,2.70395279133982,2.73824411275413,"ActVig"
133,0,17,82,180,138,0.007,0,0.006,0.006,0.90571355618863,1.50468661438384,18.8430261228566,1.96855537715466,3.64913750760743,"AD"
133,0,16,82,180,136,0.008,0,0.004,0.006,0.935544186596073,0,18.8430261228566,2.24392467524275,3.55563069460715,"AD"
133,0,31,82,164,140,0,0,0.007,0.003,0.703485858950588,5.32930430728848,17.03481145542,2.24392467524275,3.12428288755248,"DE"
136,0,36,88,167,145,0.006,0,0.006,0.003,0.646993864251809,3.15250199016865,16.6775221121405,1.25880704710203,2.60216581452769,"AD"
137,0,20,86,160,130,0.002,0,0,0.011,0.837215540055795,0,16.0673203589333,0.754786588599786,2.88930817583791,"AD"
134,0,31,82,164,139,0,0,0.005,0.003,0.703485858950588,5.72583551951464,17.03481145542,1.96855537715466,3.09855271107697,"DE"
141,0,25,85,171,145,0.002,0,0.007,0.005,0.797510487137156,5.22655088837298,17.5016211927642,3.08353966837914,2.65017866033938,"DE"
122,0,21,108,152,127,0.002,0,0.003,0,0.797510487137156,6.12469590541972,11.8924811395077,0.754786588599786,1.69742417905871,"REM"
122,0,23,111,152,127,0,0,0.004,0,0.753246935003227,6.26058692744385,11.4084091462224,1.25880704710203,1.53304664305606,"CalmSleep"
122,0,20,104,146,130,0.004,0,0.003,0,0.837215540055795,4.57413006434278,11.5715707708361,0,1.53304664305606,"REM"
122,0,27,113,140,126,0.001,0,0.002,0,0.676172945993905,4.31095962928414,8.88713600276366,0.754786588599786,0.678714936776588,"CalmSleep"
122,0,23,113,141,124,0,0,0.004,0,0.7291225311446,4.28099509659974,9.08507989322865,0.754786588599786,1.06265159559084,"REM"
122,0,22,100,152,134,0.016,0,0.001,0,0.873091251652966,1.3914412370669,13.1119242458725,0.754786588599786,1.69742417905871,"REM"
123,0,22,100,152,133,0.012,0,0.002,0,0.873091251652966,3.47530982572139,13.1119242458725,1.25880704710203,1.53304664305606,"REM"
123,0,24,100,152,135,0.017,0,0.002,0,0.873091251652966,1.27407423323578,13.1119242458725,0.754786588599786,1.69742417905871,"REM"
122,0,22,103,153,128,0.003,0,0.004,0,0.797510487137156,5.7499031074228,12.8159219567184,1.96855537715466,1.53304664305606,"REM"
122,0,22,106,140,127,0,0,0.004,0,0.797510487137156,5.98634163389966,10.2091949246301,1.25880704710203,1.06265159559084,"CalmSleep"
122,0,23,109,142,128,0.002,0,0,0,0.753246935003227,6.10181143437239,10.0287204581501,1.25880704710203,1.3293639188494,"CalmVig"
122,0,19,104,157,128,0.007,0,0.003,0,0.889777912530067,5.09588263877198,13.2578992474517,1.25880704710203,2.05650345018984,"REM"
122,0,21,104,143,128,0,0,0.003,0,0.873091251652966,6.37203777617162,11.0763485198988,1.96855537715466,1.53304664305606,"CalmVig"
122,0,19,102,148,126,0.003,0,0.002,0.001,0.837215540055795,6.43815658358922,12.2065657636991,1.64768074498288,1.83498594137563,"REM"
122,0,21,107,156,126,0.003,0,0.004,0,0.837215540055795,5.22655088837298,12.6658160828277,1.64768074498288,1.69742417905871,"REM"
122,0,19,103,142,122,0,0,0,0,0.817883104023266,5.84538846865289,11.0763485198988,0.754786588599786,1.3293639188494,"CalmVig"
122,0,19,103,142,122,0,0,0,0,0.817883104023266,5.84538846865289,11.0763485198988,0.754786588599786,1.3293639188494,"CalmVig"
122,0,21,105,142,125,0.001,0,0.006,0.001,0.776001472334851,5.65314944956392,10.7361575882412,0.754786588599786,1.3293639188494,"CalmSleep"
122,0,23,103,136,122,0,0,0.001,0.001,0.7291225311446,4.37044006063835,10.0287204581501,0,1.69742417905871,"CalmSleep"
122,0,25,106,136,124,0,0,0.001,0,0.676172945993905,4.37044006063835,9.47130662626444,0.754786588599786,1.3293639188494,"CalmSleep"
122,0,21,105,142,125,0.001,0,0.005,0.001,0.776001472334851,5.57972152459119,10.7361575882412,0.754786588599786,1.3293639188494,"CalmSleep"
122,0,20,105,142,125,0.002,0,0.002,0,0.797510487137156,5.82163338054974,10.7361575882412,0,1.53304664305606,"CalmVig"
122,0,27,104,143,126,0.002,0,0.003,0,0.676172945993905,3.94078318468147,11.0763485198988,1.64768074498288,1.06265159559084,"CalmSleep"
122,0,22,96,148,130,0.006,0,0.004,0.001,0.797510487137156,4.93562296928942,13.1119242458725,0.754786588599786,1.95310751860423,"REM"
122,0,22,103,148,131,0.006,0,0.005,0,0.776001472334851,5.45563106355131,12.0503489165429,0.754786588599786,1.53304664305606,"REM"
122,0,16,60,158,115,0.002,0,0.009,0.009,1.04388359413257,7.54570477518468,18.8430261228566,2.24392467524275,3.19663957056049,"DE"
122,0,16,62,158,124,0.002,0,0.007,0.007,1.033532361638,6.88636812724773,18.6251546284222,2.48643211612953,2.95510001620654,"AD"
122,0,17,62,158,126,0.003,0,0.011,0.008,1.033532361638,6.59032890740288,18.6251546284222,3.08353966837914,2.98600989707065,"AD"
122,0,27,101,136,124,0,0,0.006,0.002,0.615727205111366,4.71561319835092,10.3871927938705,0.754786588599786,1.3293639188494,"DE"
122,0,30,93,132,125,0,0,0.006,0.004,0.615727205111366,3.77910562203661,11.0763485198988,1.25880704710203,1.53304664305606,"DE"
122,0,27,93,136,124,0,0,0.004,0.001,0.646993864251809,4.54544342279462,11.7329077030822,1.25880704710203,1.3293639188494,"CalmSleep"
122,0,21,74,143,126,0.004,0,0.006,0.006,0.776001472334851,3.47530982572139,15.4371089854619,1.96855537715466,3.14917378754045,"AD"
122,0,24,77,150,123,0,0,0.005,0.003,0.7291225311446,4.68757086165064,15.9429427470472,0.754786588599786,2.37457768756112,"DE"
122,0,21,77,150,117,0,0,0.007,0.007,0.817883104023266,3.07781110512055,15.9429427470472,1.64768074498288,3.09855271107697,"DE"
122,0,21,81,136,118,0,0,0.007,0.008,0.776001472334851,3.90882292715861,13.5459800668101,1.25880704710203,2.8541950359884,"DE"
122,0,18,91,135,121,0,0,0.006,0.009,0.817883104023266,4.15958853491246,11.8924811395077,1.96855537715466,2.73824411275413,"DE"
122,0,26,85,146,134,0.007,0,0,0.002,0.703485858950588,3.07781110512055,14.3816023989597,2.24392467524275,3.04434150109508,"AD"
122,0,24,79,157,131,0.008,0,0,0.002,0.753246935003227,4.03558765369711,16.5569905218643,1.64768074498288,2.81742346896869,"AD"
122,0,25,85,157,133,0.009,0,0,0,0.7291225311446,4.77132793326134,15.8177497215888,2.48643211612953,2.49644349475125,"REM"
122,0,18,69,143,120,0.003,0,0,0.009,0.90571355618863,2.80670600535176,16.0673203589333,0.754786588599786,3.32343580550506,"AD"
122,0,13,56,152,112,0,0,0.003,0.014,0.988263842551002,0.36530355933115,18.6251546284222,1.64768074498288,2.77883419821072,"DE"
122,0,13,69,152,113,0,0,0.002,0.015,0.988263842551002,0.604687207316532,17.1525156565278,1.64768074498288,2.60216581452769,"DE"
122,0,23,79,157,130,0.007,0,0,0.003,0.776001472334851,4.42933663874628,16.5569905218643,2.48643211612953,2.69544129117841,"AD"
127,0,22,91,181,146,0.01,0,0.008,0.002,0.753246935003227,0,17.9581630360431,1.96855537715466,2.95510001620654,"ActVig"
131,0,23,110,194,161,0.011,0,0.011,0,0.776001472334851,3.54434597358265,17.2695442301888,2.48643211612953,2.88930817583791,"ActVig"
131,0,26,109,170,154,0.011,0,0.015,0,0.7291225311446,1.97267135208535,14.3816023989597,1.25880704710203,2.30594789483639,"ActVig"
126,0,36,121,142,135,0,0,0.003,0,0.545843904020554,3.6797539552087,7.61964520887079,0.754786588599786,0.678714936776588,"CalmSleep"
126,0,21,114,137,130,0,0,0.01,0,0.7291225311446,4.63110812808342,8.05886310553832,0.754786588599786,0.678714936776588,"CalmSleep"
126,0,28,118,161,133,0.004,0,0.003,0,0.646993864251809,4.60268437494644,11.7329077030822,1.64768074498288,2.14836763443472,"REM"
126,0,29,103,168,133,0.004,0,0.006,0,0.676172945993905,4.28099509659974,14.9170940315553,1.25880704710203,2.69544129117841,"REM"
126,0,27,103,161,135,0.006,0,0.005,0,0.676172945993905,3.07781110512055,13.9689300278624,1.25880704710203,2.23096241784,"REM"
126,0,25,107,155,135,0.006,0,0.006,0,0.703485858950588,3.3343945040237,12.5142514054816,1.25880704710203,2.14836763443472,"REM"
126,0,27,113,156,134,0.006,0,0.01,0,0.676172945993905,3.3343945040237,11.7329077030822,1.64768074498288,2.23096241784,"REM"
126,0,30,107,156,134,0.007,0,0.007,0,0.646993864251809,2.5607414246774,12.6658160828277,1.64768074498288,2.30594789483639,"REM"
126,0,29,108,144,131,0.005,0,0.01,0,0.646993864251809,2.76664335208407,10.562815468893,1.64768074498288,1.53304664305606,"REM"
120,0,53,107,127,121,0,0,0.012,0,0.463798373568717,4.63110812808342,7.39279329623909,1.25880704710203,1.06265159559084,"CalmSleep"
